,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.04207802272402266,-0.09795580985614581,-0.012465931281442945,0.11157341422419226,-0.033541254086980214,0.002309855865694666,0.005269472080847592,-0.016110410027050784,0.018686166310734862,-0.01753351836363213,0.09833304643197228,0.052466936307340985,0.025692099667853224,0.0014566505787171524,-0.0330410087980208,-0.04955723616821177,0.025767639355658893,0.03992830119999425,-0.04234714777598591,-0.019369097759045356,-0.01354244516211762,0.03651721198798853,-0.026763875248176534,-0.014086164633765413,-0.0677753373140323,-0.02932366454060149,0.06286507558796128,0.00749227607705131,0.02759379313068212,0.04845074608676332,-0.005128187079473928,-0.0578960788528912,-0.017191703474213595,0.011994552428903238,0.030671082846639348,0.06080827652613242,0.0362638923275112,-0.03998088133375417,-0.0503817940733102,-0.0446495990626989,-0.002242198184218031,0.04738801358306935,-0.04114128655442826,-0.04981893049888989,-0.06857266630404608,0.027086963729418004,-0.008373026776071168,-0.05293585343868119,0.040810085342273476,0.06414657310247383,0.03689649007226235,-0.028920694468840845,0.001338151550228363,-0.04047170134612506,0.02831403077119274,-0.033291412388344384,-0.055218885407629995,-0.1506806304987014,0.015557627306917078,-0.008867555514004227,-0.06408913489566354,0.02461155921719597,-0.08662254730429703,-0.026143383873092174,0.04635243692423646,0.017287977964835197,-0.07902074027242813,0.02936260781584426,0.035998184175273396,0.038408695836880724,0.04318938260109939,-0.03291166810901596,0.017569612033597824,0.055117509651427934,0.05248320346821379,0.05572108488269028,0.037281087284163496,0.003615033291573511,0.009331654305186645,0.015086224343955328,-0.053033151306506536,0.003914748027367362,0.03263851671161326,0.0017826784938190729,0.03139429651599564,0.004359411537273971,0.025077445640974163,-0.06281448784763,0.017579106795320723,0.03282396864599372,-0.027261593375409378,0.03773644006234871,0.013894756903116888,0.0414079098645729,0.034660730840882,-0.0612291178821736,0.05026197413091406,0.017673014688236552,0.06079363124956347,0.0034706961481110413
1,-0.0362078473944457,-0.0514570540429275,-0.0150271443905444,0.0820681068306763,-0.0362407551231035,0.01676344551242,-0.082601171083638,-0.0988701007941237,0.0850322152490943,0.0041811249850436,-0.0602268885480196,0.0683381575302552,-0.0424661798313945,-0.114476558081118,0.0500431715176599,0.0828532707939585,-0.0322904179949988,0.0152811168785841,0.0425868070740902,-0.0229564013872155,0.0017475019384838,0.0407723294901716,0.0106703105173823,-0.0944542774377375,0.011785290611107,0.0745877475486579,0.0482870569026068,-0.0418536471777946,-0.0875672412961846,-0.0712268601764965,-0.075565498290135,-0.0349376256485696,-0.0526454131480048,-0.0269060264975617,-0.0214492812291169,0.029235367353577,-0.0539271388526691,-0.0281437406902618,-0.0460247332101226,0.0811785591679569,0.1512897524376556,0.0234071866619655,0.0569063566631862,0.0116718313126005,-0.0560976805648616,-0.0399458087806602,0.1190420867852029,0.0661023588421595,0.0202419430885785,0.0611161675583269,0.143437686630171,0.0300226170570924,-0.0040538497449828,-0.0186348850447969,-0.0037560769656353,-0.0372965033788973,0.049201273902777,-0.0353065356724773,0.0514486888736879,0.0966986362597399,0.0422461379802499,-0.041117035762045,-0.0786387413602554,-0.1054708721689961,-0.023104431153689,0.0106651094161592,-0.0044872696337106,0.0771017488012334,0.137365896480973,0.0312743158244495,0.0110764324666877,-0.0252183695930425,-0.1051440776559796,-0.0438002789067934,0.0564140360108467,0.0314628851404693,0.0150981714578127,0.0337324004721085,0.0346159337268913,0.1048020975453587,0.020139112944578,-0.0419177918391185,0.01763963420583,0.0664529139321628,0.1332980753591411,-0.0068658997468915,0.0596686942229311,-0.0495025690165365,0.0419062104851322,-0.0208495528673165,-0.0035587545889157,-0.0864474552337562,0.0324967187915416,0.0017617862895929,0.032867371888934,-0.0035206257958346,0.0661742458423074,-0.034298641815481,0.0879615684717729,0.0026832080912987
2,0.013220524772179712,0.004194736351309557,-0.0529676495086051,0.022531188130315655,-0.07890597563103095,-0.0072394818535086135,-0.048691702085028515,0.03944093446261838,-0.013706496988483485,-0.04103082283050335,0.04272462777540162,-0.0316399779900644,-0.04387170195769399,0.0006889714631136596,-0.007114680231040299,0.024573634695438978,-0.039730114778100935,0.00960476889388218,0.014917702122279351,-0.01742857511072436,-0.005337909648806557,0.0675965113182928,0.003457802435688798,-0.026520349766596313,0.025668547280067545,-0.03263390123166951,-0.003847433202158277,0.0018732711479295242,-0.009982791198103531,-0.023709198682036962,0.02214268407749814,0.027343205403191063,-0.033895603601560145,-0.04717306212540962,-0.024623633821651593,0.05386112759948227,0.006022547943090121,0.002290482446103811,-0.083927715980333,0.007963998338617549,0.03677273532373519,-0.0044794825490541215,0.013251396429914155,-0.021699757972775995,-0.021119438679641,0.03518188402016722,-0.05719295214847343,-0.04588630123836196,0.0292185733472842,-0.03802684830992972,0.02466676004707189,-0.010342272831583942,0.014497022473946923,-0.013845277486524973,0.02690207575012731,0.05925728181037914,0.01356936793416032,-0.034046321394374135,0.007945472113304998,0.0025156075261553792,0.0595639211938287,0.04166545049104876,-0.0350462580274115,-0.06032376923189743,-0.007739058876581272,0.04028498453084282,-0.012898488395073609,-0.0322243540528914,0.0897596757748655,-0.03968805516809045,0.008349678169283493,0.06659355824560007,-0.003939875566743058,0.007998882656736159,0.017524724078044947,-0.015095357400179268,-0.010293888743487876,-0.04564620296158632,0.04516417726772134,-0.02032580213907914,-0.03351541162010162,0.019939035333887585,0.031242269188995034,0.04416596906214253,0.045678463997890745,-0.004464690537336416,0.039818868033741704,0.041014537438238304,0.03512586565346879,0.021984216252022026,-0.004642049648916678,-0.08815091834145682,-0.05778031202303039,-0.008167425633544651,0.04773235341303125,0.03821190622407843,-0.005430743139767955,0.05425954461533079,0.06818814771219438,-0.07204864563687859
3,0.0226910949884771,-0.0466137957787263,0.0682347111277578,0.0993551744217808,-0.0498371284712958,0.0106878674191514,0.0029308989930448,0.0296422860926015,0.0034303874974376,-0.0349065872111652,0.1117370313115189,0.0174049619451135,-0.0543439475875023,-0.0453174081211434,0.0216496038457634,0.0084846208772278,-0.0599983087501744,-0.0837771231720204,0.0357224180543052,0.0098431133697006,-0.0502354738507207,-0.0349204101126002,0.0069564602168624,-0.0743393192506784,-0.0752355961180137,0.0916493447254314,0.0177557347433547,0.0751951393986607,-0.0169641017227338,-0.0316181577725313,-0.0507877186440875,0.0448059837378981,-0.0019968742365391,0.0276267614615398,-0.0142042441470009,-0.031525486366,0.1149350745694695,0.017520441701126,-0.0465642464418896,-0.0476034454329619,0.0474671230008285,0.00602978615284,-0.005348651390284,-0.0246987047642112,-0.009416660169478,-0.0084873404066892,-0.0723871653878206,-0.1234589100214352,-0.0453953322432117,-0.0662909790306939,0.0255822043131992,0.0680837854794397,0.0538872168943432,0.0449219229821031,0.0769590277041304,-0.0436511081934289,0.083911736123106,0.0080774787153315,0.0481971435149111,0.1077362597354452,0.0710194383324181,-0.0130025289335181,0.0175827985822095,-0.0695262725251406,0.0403681915608091,0.0296229520124232,-0.090030026539004,0.0505468382537934,0.1027310560219603,-0.0314262914634258,-0.0554427700827747,0.0251857940985748,0.0974113181191155,-0.0566966610997935,0.0862321377485521,-0.0604187183761227,0.0185438265874939,-0.0108614964674829,0.0546748692198949,-0.017302216522654,-0.0779446320451653,0.0381845809989333,0.075158701865085,0.0677604363837823,0.0787411951432073,0.0936977246598569,0.0559491911214675,0.0926027154197429,-0.0097451310555118,0.0999986054766534,0.0005267411467118,-0.0242812500463733,-0.0377588907506133,-0.0070911819784884,-0.0570140267369735,0.0458928226653653,-0.0271449500528235,0.0451341078771937,0.0204381773072018,-0.04664469285296
4,-0.0080890537122054,-0.0310641102628199,-0.095323611940634,0.0933493365153967,-0.0310340513263992,0.0410105150798856,-0.0026357160972893,-0.0282790218690568,-0.010997775131407,-0.012862932544694,0.0634038550009954,0.0100096454178961,-0.0663977040077047,-0.0499927802349298,0.0121951025821176,-0.0424564741935642,-0.0382802103448173,-0.0354529315506583,-0.0364415910078963,-0.0284975010803701,0.108937844075854,0.0451400291653229,0.0185136730673693,-0.0911644539246999,0.0914129889967939,0.004541264745714,0.0456463758675962,0.0264006031067691,-0.0326350412965953,-0.0149958384421687,-0.0518138726485606,-0.0737324056582459,-0.0783949043391292,-0.0117808651226515,-0.1056993835442524,0.0524907262917354,-0.0145175293094797,0.0409293920859402,-0.0135697942786485,0.1026112942898583,0.091302862785943,0.0480558664475239,-0.010594008633298,-0.0197646627896487,0.0186625864827455,0.0506906827633225,0.0510483159089216,-0.0742779794334393,-0.01459986868707,-0.1082655083976179,0.0717783242817719,0.0017784179146465,0.0237155649521142,-0.064065656611371,0.0038255503582102,-0.0010825919460676,0.058017124842913,-0.0958382982741444,-0.0464960305928259,-0.0101982015078227,0.0350535086943958,0.0129768084157324,-0.0637813576952901,-0.1619858080435544,0.0156099390930134,0.042061701436344,-0.0006010301646984,0.0190399802902174,0.1080129367666624,0.0289691119625944,-0.0321728536976782,0.0839735221496591,0.0633838141508162,0.0455567161663073,0.0984022794788743,-0.0136540209568243,0.0446054630862894,-0.0810217279869351,-0.0309039350851504,-0.0065264032858461,-0.0759014072112807,-0.1311045564956096,0.0229664738036875,0.0580471874471531,0.0080123343344186,0.0656658229246245,0.0703731723638744,0.0570027315211686,0.0338201957302253,0.0516507974340589,0.0299119944271875,-0.0153955735942998,-0.0581199116512392,0.0624356989175799,-0.0365170675933639,-0.0388486483507811,0.0018157777926992,-0.0534856616387266,0.0063112034810609,0.0072163453817983
5,-0.0016076704640606483,-0.0775405061032487,-0.04898307468157555,0.04629951976432325,0.036034955230501466,0.009062310173492266,-0.0055794595973829965,0.054561601803545315,0.057996561618859174,0.02615342949240231,-0.010411239450301864,-0.031224926933577292,-0.06693608497042712,-0.04077566786611478,0.06584513446703369,-0.08978732442223558,0.03654924168007479,0.03627566733699336,0.006368876949220907,-0.06255963788218087,-0.006583330402868938,-0.06941307739326165,-0.07141792170692333,0.08522142756897336,0.08491690625494522,-0.0076901239872795525,-0.030517282013354956,-0.031192204136665774,0.08740033873045659,0.007055115696623864,-0.054864866404357115,-0.0072635058617043224,-0.08006912677657882,-0.08494419050836458,-0.10679159931764119,0.07373693573391371,0.0037959828284081926,0.007816045980407527,0.013155178784527087,-0.05171187287563623,0.03603605018690459,0.07014627464549615,-0.027796700447869423,-0.13806185952322544,-0.09031623953278817,0.05527988549364476,-0.06742849818239727,0.04084341629064148,0.03146585167505781,-0.031620166023156475,0.013699502044464247,-0.031033843914745902,-0.026784753389983953,0.005926645423298849,-0.0640042988798575,0.061549636659970125,-0.05058588873112374,0.021519454036179605,0.1488834232141699,-0.03208166334770902,-0.09196080228477431,0.00975616900624407,0.04032471593105783,0.015251977725240588,-0.02854815342506958,-0.05874952625184747,-0.06667210842940867,-0.08637711662601881,0.06561674256465146,-0.05268144782945223,-0.021535599516769487,0.014410273384598547,0.0506598122348649,0.028486892027558386,-0.006734833613338775,-0.011011304118358536,-0.036756768378258246,-0.08956831577848995,0.05756128597256792,0.04029861516467094,-0.10201999819381632,0.07906425244158938,-0.06468703374411598,-0.11907201917032503,-0.004444089278367638,-0.12897954302506803,0.057991299331254784,0.029963127570537183,-0.039880651612980135,0.0500344427795514,0.06334543637906934,-0.055277590155251556,-0.09968515801736894,-0.06753484864349636,-0.0468579192347015,0.03984986838315281,-0.026587745632045242,0.046114224762902105,0.012147805876594624,0.07647573728923246
6,-0.004870141597705369,-0.04068716767047172,-0.10169800248932931,0.006433614422946411,-0.05965483944121905,0.0002680255523763585,0.01645921129253905,-0.024303929942154884,0.09674384187579693,0.010151984858280092,0.04691552576453392,-0.035229163577390574,0.025892904507649223,-0.006510285212318735,0.05355294060773598,0.035856497825395545,-0.020084071940043153,0.03376120120323744,0.010110129534662497,-0.030470268424373052,0.005725132168076936,0.041798598733495486,-0.02564244580321372,0.004588607435731626,0.015079237964972557,-0.06177056132347319,0.028975834325011118,-0.0013446916766964535,-0.0883196960253461,0.01689977923259156,-0.03641153421994649,0.09556169531779077,-0.0839578707683675,-0.04739626320508336,-0.034504501530546274,0.0532746340207043,-0.0005278096492428897,-0.07878706759145514,-0.05299505638471587,-0.047045952108772444,0.024544556913741876,-0.036702760316809385,0.005614078188316439,-0.044045722882647305,-0.01906832324613061,-0.020737105160007752,-0.058082010808659185,-0.030186391254181,0.01324327653213512,-0.002880794658330443,-0.024480078767526413,-0.004477139193041588,-0.021568786166183608,-0.005780997987955281,-0.04279095470147831,0.05557295295592893,-0.004941650672372248,-0.05316192941298963,-0.01383757355978963,0.059360554766660474,0.06733755427575837,0.013297928813978668,-0.0465992310054927,-0.06437515954418944,0.010449885476091502,-0.012239090445938176,-0.05463925202275135,-0.030025208324419343,0.04341787899122204,-0.10450615757808676,0.001207496576817929,0.06590191453970996,-0.07684614297043112,0.008054032383080174,0.021223282776115092,-0.0530575889427292,-0.04132316218539221,-0.008843465798107027,0.04225012102063369,-0.0023694488671853232,0.007070959373665443,0.06464513158368178,0.020961454941687642,-0.002567295550888032,0.13190773040350243,-0.03554170168729257,0.09987753414288394,0.00999405200367686,0.07060822633914514,0.05213019337167011,-0.03927578629435554,-0.09991504131088752,-0.056548928200300504,-0.006915029162491019,0.02600681988494843,0.004561472456451366,-0.04638583248187106,0.07982942427985953,0.10443390650769784,-0.012991729136779304
7,-0.0230996578401673,-0.0514499568366276,0.0238688932200539,-0.0346809575001849,-0.0830162680527385,0.0275872291032164,-0.0852975225339383,0.0702790812745016,0.0290162738538442,-0.0068176401287129,0.011925687225008,0.0143753533878723,-0.0975161691584963,0.0077262777373348,0.0092752291729077,0.0666889982501028,-0.0068765402581506,-0.0226543207140974,0.0678474853534737,-0.0427568875511688,-0.0388726092403616,0.0978594816507677,-0.0201479442561352,0.05273491239141,-0.0207259177690414,-0.0265182426460591,0.0251383742719275,0.01622315696444,-0.0564024515538908,-0.0878322811904271,0.0179846483443562,0.0206612022243682,0.0224453887084194,-0.0406155998888113,-0.0171175918679848,0.1109333642356263,0.0004595174673666,-0.0132509584833878,-0.1130727211342774,-0.0287391256827822,0.0665131071551851,-0.0457148856259157,-0.0393690222295131,-0.0040881764971431,-0.0647769924542919,-0.0299709672426254,-0.0735393633909941,-0.0443221740295838,0.095836328868704,-0.0294472818520542,0.0547196442680976,-0.0204172772508998,-0.0252872498811591,0.017011534554952,0.0605319935990402,-0.0529952436192108,-0.020744046758174,0.0156823744398444,-0.0256228909381808,0.0349973943512079,0.0668557343528567,0.0707046195637894,-0.0418294007269742,-0.0588213303694592,-0.0229175734428032,-0.042533648814568,-0.0330418673791606,-0.092182591586575,0.100743215892,-0.0770264243889894,-0.007063236948688,0.0231919454112455,-0.0460014171305451,-0.00056525580966,0.0928177071823735,0.0263626310789441,0.0345469162533432,-0.0152397013953126,-0.0233463950947825,0.0560058077983929,-0.0114855880855316,0.0354066022296109,0.0280399484741211,0.1291771928588274,-0.0632890647460655,0.0015969362652292,0.0705286747496701,0.0546772165364693,0.0207102286874633,0.0401777349381733,-0.0089332571089918,-0.0783896042380338,0.0096570887279152,0.0337455959022015,-0.0210103559228769,0.0043816464622204,-0.0152445948312023,0.0259584022621768,0.0671328898276492,-0.1703048961278664
8,-0.01345470316561615,0.021663356530122718,-0.012913137836741627,0.05098007700373795,-0.04903710893742911,0.01208935255860456,-0.030767136335273785,0.011215199441379801,0.0374805383120617,0.0370097745419986,0.006787785793902319,0.019056740488364293,-0.03533095427292543,-0.05635923686416257,-0.0028417828965584917,0.05966401481885847,-0.04601399156965644,0.01396800093180951,0.02332900278204941,-0.045332037750351474,0.06333338546504161,0.05184330975637159,0.05611240679174178,0.003284436833345821,0.025170512810135666,0.030290137282258,-0.008810808487018412,-0.009968276123563964,-0.007084594814224572,-0.01796817869665829,-0.049659242663602526,0.006196793397497636,0.026587558319155012,-0.01980622870173556,-0.05019935465457917,0.03695819125500778,-0.0016225532922822406,0.012701084861568967,-0.06698743379424583,0.055676283629868935,0.06897495353718934,-0.004124298110800517,0.016064194649963188,-0.0618877013898783,-0.037324337734584184,0.03739787036827581,-0.021986062613247804,-0.0921717824988554,0.0033412749236039945,-0.03679136179061659,0.059010001011651686,0.04861530048877489,0.06269217389097684,-0.037167940939908765,0.05986871863511909,0.04429079265711794,0.04516172143200256,0.022066547679846688,0.010413403178574525,0.0047056043837179744,0.04813815365911532,0.0497315006693107,-0.01564024165014014,-0.08589738022706818,-0.047785954028299035,0.03649878072627176,0.024194991501410038,-0.024083248983579685,0.12570293057619056,-0.03854816714603603,-0.02427996923316574,0.09190305558414358,-0.026480753648879925,0.0027845526291446158,0.013418001523550636,-0.05929388261960872,0.027927523340754802,-0.04812908571046065,-0.0009240751798930604,-0.006033323372527104,-0.011692504224435133,-0.057544855055088884,0.023435722040533,0.0511859699881546,0.07240325923121704,-0.0018506134672402965,0.10139761658744419,0.05780242337911817,0.026268830870224216,0.00150287999698757,0.02287732303611529,-0.0904899724351484,-0.039207562913154796,0.002138098987667914,0.011670182669784578,0.07303638267958508,-0.034010089732041074,0.027375992857158506,0.03535479505270593,-0.0585983777292373
9,0.005782781146369,-0.0224505159567891,-0.0147693113770287,0.0283685446803991,-0.131491663156244,0.0087396237814706,-0.0440295348257072,-0.0282418185971915,0.0052135375330342,-0.0375333921153399,0.0458446541039602,-0.0722363345613659,-0.0383105407806652,0.0566479814155359,-0.0309661351718479,0.0101024919765414,-0.0458779307682081,-0.034795409752951,0.0593853752107867,-0.0537012571110773,0.0055821471702453,0.0616419048788636,0.0147608494839802,-0.0036040221155827,-0.0299542792746549,-0.0611350396037999,0.0351895186115621,-0.014770113075867,0.0026482882501412,-0.0260058959143766,-0.009372480687412,-0.017708434896239,0.0193522229223852,-0.0075486467043485,-0.0184848470262847,0.093522937764077,0.044402123717501,-0.0309361021471155,-0.115604835780711,0.0053387089857063,0.0871009962221314,-0.0602251727870197,-0.0006716255000872,0.0154573889947654,-0.0678542387887184,0.0244361263327836,-0.0508366590896014,-0.1207724539838714,0.0109558828453472,0.0004351171776135,0.0439469252074571,0.014180527214718,0.006169092102467,-0.00562643287288,0.0582761800166205,-0.0425523233110912,0.0155193317190894,0.0139170112616436,-0.0276313252588289,0.0191020884338317,0.0630144103492988,0.069977775016204,-0.0684295379701956,-0.1154353761169104,0.0115030990261537,0.0278956110778052,-0.0667168590712079,-0.0648016978137582,0.1281858333698225,-0.0273433665617211,-0.0418666695104275,-0.0003208014849178,-0.0415637530355489,0.0248881719653686,0.0394178750571814,0.032953048609852,0.026484018079396,-0.0540602908858072,0.0156112127115324,-0.0401916766920935,-0.0321099326282286,-0.0523238433093808,0.0682516300377933,0.1117764806652945,0.0932187181785047,0.007974191470255,0.1337138765963709,0.0912750878886195,-0.0098153493724417,0.0379269953870299,0.0330236584730756,-0.0260153918933847,-0.0234299282391882,0.0473571419949125,0.037185199725307,0.1286774929959397,-0.0289969337516425,0.0414889451438484,0.0349120888635197,-0.1451365054030039
